paperId,title,year,venue,citationCount,abstract,source,pre_score
447db49ee978be0827e2d873a4a5bbed53f873c3,Impact of Collective Behaviors of Autonomous Vehicles on Urban Traffic Dynamics: A Multi-Agent Reinforcement Learning Approach,2025,arXiv.org,6,"This study examines the potential impact of reinforcement learning (RL)-enabled autonomous vehicles (AV) on urban traffic flow in a mixed traffic environment. We focus on a simplified day-to-day route choice problem in a multi-agent setting. We consider a city network where human drivers travel through their chosen routes to reach their destinations in minimum travel time. Then, we convert one-third of the population into AVs, which are RL agents employing Deep Q-learning algorithm. We define a ",transport_journals,3
a20270cb59e86664e404b3c97f19efb3e006b796,Reinforcement Learning for Dynamic Traffic Management: A Scalable Approach to Congestion Reduction,2025,"2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",0,"Large-scale urban events with high population density often lead to severe traffic congestion around the event venue, disrupting normal traffic flow and reducing commuter efficiency. This study proposes a reinforcement learning (RL)-based traffic management framework to dynamically optimize vehicle routing in such high-density scenarios. By leveraging a predefined shortest path as a baseline, the system intelligently reroutes origin-destination (OD) vehicles to mitigate congestion near the event",transport_journals,3
7b86c7dd80886e15c178686ca77b14899d64fefa,Data-Aware Path Planning for Autonomous Vehicles Using Reinforcement Learning,2025,Applied Sciences,1,"This paper addresses the challenge of optimizing path planning for autonomous vehicles in urban environments by considering both traffic and bandwidth variability on the road. Traditional path planning methods are inadequate for the needs of interconnected vehicles that require significant real-time data transfer. We propose a reinforcement learning approach for path planning, formulated to use road traffic conditions and bandwidth availability. This approach optimizes routes by minimizing trave",transport_journals,3
b2c08ebb1b3dbd87db23a7b8a6004827c390a921,Real-Time Traffic Optimization: A Graph-Based Reinforcement Learning Framework,2025,International Congress on Information and Communication Technology,0,"Modern transportation systems must include dynamic traffic management, and sophisticated algorithms like Hypergraph Neural Networks (HGNNs) and Multi-Agent Reinforcement Learning (MARL) are essential for maximizing traffic flow and minimizing congestion. Multiple agents, including traffic lights, vehicles, and sensors, collaborate to optimize traffic conditions throughout a network in MARL, an extension of Reinforcement Learning. To dynamically adjust to real-time circumstances, such as road clo",transport_journals,3
d30211fbd07af390c56faaeb0dadce132448a390,Ethics-Aware Safe Reinforcement Learning for Rare-Event Risk Control in Interactive Urban Driving,2025,,1,"Autonomous vehicles hold great promise for reducing traffic fatalities and improving transportation efficiency, yet their widespread adoption hinges on embedding credible and transparent ethical reasoning into routine and emergency maneuvers, particularly to protect vulnerable road users (VRUs) such as pedestrians and cyclists. Here, we present a hierarchical Safe Reinforcement Learning (Safe RL) framework that augments standard driving objectives with ethics-aware cost signals. At the decision ",transport_journals,3
85724afb76690aa959f4bd92b826af2ae09a5128,Optimizing Traffic Flow at Unsignalized Intersections via Centralized Reinforcement Learning for Connected and Autonomous Vehicles,2025,2025 IEEE 28th International Conference on Intelligent Transportation Systems (ITSC),0,"Intersection management is a key challenge in the development of intelligent transportation systems, especially with the rise of Connected and Autonomous Vehicles. Traditional control strategies, such as traffic lights or static priority rules, often fail to adapt to dynamic and dense traffic conditions, resulting in increased delays and suboptimal traffic flow. In this paper, we propose a centralized intersection management framework based on deep reinforcement learning (DRL), where a central a",transport_journals,3
ea0485b9dcfbc214d40d2722a30957a4dedba15c,Dynamic Graph Network with Spatial-Temporal Gated Attention: A Deep Reinforcement Learning Approach for Urban Logistics Optimization,2025,Cybersecurity and Cyberforensics Conference,0,"With the development of smart transportation in cities, the dynamic vehicle routing problem has become increasingly important in urban logistics distribution, which requires optimizing vehicle routes in a dynamic environment where customer orders fluctuate in real-time and traffic conditions vary, aiming to achieve efficient resource utilization and cost minimization. Therefore, this paper focuses on solving the urban logistics distribution problem with dynamic traffic flow. The optimization obj",transport_journals,3
a8108832d01dff84979de64a268134e967b6a49a,Optimizing Autonomous Vehicle Navigation Through Reinforcement Learning in Dynamic Urban Environments,2025,World Electric Vehicle Journal,0,"Autonomous vehicle (AV) navigation in dynamic urban environments faces challenges such as unpredictable traffic conditions, varying road user behaviors, and complex road networks. This study proposes a novel reinforcement learning-based framework that enhances AV decision making through spatial-temporal context awareness. The framework integrates Proximal Policy Optimization (PPO) and Graph Neural Networks (GNNs) to effectively model urban features like intersections, traffic density, and pedest",transport_journals,3
dfebde1977cc7862d4b68c1e1a30c0f71e169b98,FLDQN: Cooperative Multi-Agent Federated Reinforcement Learning for Solving Travel Time Minimization Problems in Dynamic Environments Using SUMO Simulation,2025,Italian National Conference on Sensors,20,"The increasing volume of traffic has led to severe challenges, including traffic congestion, heightened energy consumption, increased air pollution, and prolonged travel times. Addressing these issues requires innovative approaches for optimizing road network utilization. While Deep Reinforcement Learning (DRL)-based methods have shown remarkable effectiveness in dynamic scenarios like traffic management, their primary focus has been on single-agent setups, limiting their applicability to real-w",transport_journals,3
20fae8b8dcd897fde681d2802d99e32fbf93144f,A Reinforcement Learning Hyper-Heuristic with Cumulative Rewards for Dual-Peak Time-Varying Network Optimization in Heterogeneous Multi-Trip Vehicle Routing,2025,Algorithms,1,"Urban logistics face complexity due to traffic congestion, fleet heterogeneity, warehouse constraints, and driver workload balancing, especially in the Heterogeneous Multi-Trip Vehicle Routing Problem with Time Windows and Time-Varying Networks (HMTVRPTW-TVN). We develop a mixed-integer linear programming (MILP) model with dual-peak time discretization and exact linearization for heterogeneous fleet coordination. Given the NP-hard nature, we propose a Hyper-Heuristic based on Cumulative Reward Q",transport_journals,3
